;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2017; 1 ; FEMININO ; MANHÃ ; NÃO DISPONÍVEL ; MOTOCICLETA ; 35-39 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2017; 1 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -20.823460000 ; -49.393470000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2017; 1 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 25-29 ; -20.771250 ; -49.367033 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2017; 1 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -20.814579 ; -49.378632 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2017; 1 ; MASCULINO ; MANHÃ ; OUTROS ; MOTOCICLETA ; 45-49 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2017; 1 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -20.806933 ; -49.389580 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2017; 1 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 0-17 ; -20.775855 ; -49.409674 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2017; 1 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2017; 1 ; FEMININO ; Não Disponível ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.196218 ; -45.883174 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2017; 1 ; FEMININO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 30-34 ; -23.1877786299496 ; -45.8573372133869 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2017; 1 ; FEMININO ; NOITE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 30-34 ; -23.1877786299496 ; -45.8573372133869 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2017; 1 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 65-69 ; -23.087048221444 ; -45.9221124509162 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2017; 1 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.181107 ; -45.866200 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2017; 1 ; MASCULINO ; MANHÃ ; OUTROS ; AUTOMÓVEL ; 65-69 ; -23.1130304632611 ; -45.916428456449 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2017; 1 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.161651 ; -45.804399 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2017; 1 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 25-29 ; -23.173701 ; -45.829414 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2017; 1 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2017; 1 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 50-54 ; -23.2571809086647 ; -45.801297939678 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2017; 1 ; NÃO DISPONÍVEL ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.1794496583701 ; -45.8394663944801 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Manuel; Sao Manuel ;2017; 1 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -22.744205 ; -48.573543 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Manuel; Sao Manuel ;2017; 1 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; -22.7458393500418 ; -48.5903847509931 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Manuel; Sao Manuel ;2017; 1 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -22.7458393500418 ; -48.5903847509931 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.648039 ; -46.779052 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.604104 ; -46.397218 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.606559 ; -46.502522 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -23.645160 ; -46.714926 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; FEMININO ; MANHÃ ; CHOQUE ; MOTOCICLETA ; 55-59 ; -23.489220 ; -46.413201 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; FEMININO ; MANHÃ ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 18-24 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; FEMININO ; Não Disponível ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.502909 ; -46.512060 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -23.550133 ; -46.573292 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.486323 ; -46.692790 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.439278 ; -46.572134 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; FEMININO ; TARDE ; CHOQUE ; AUTOMÓVEL ; 65-69 ; -23.675116 ; -46.666088 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; FEMININO ; TARDE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 55-59 ; -23.666250 ; -46.656269 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -23.480960 ; -46.628939 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.594169 ; -46.423102 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.619317 ; -46.506746 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.651375 ; -46.790841 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.438764 ; -46.721538 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 25-29 ; -23.763960 ; -46.707593 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -23.628069 ; -46.590867 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 40-44 ; -23.507052000 ; -46.749681000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 55-59 ; -23.506326 ; -46.488500 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; COLISÃO ; CAMINHÃO ; 45-49 ; -23.3938754238186 ; -46.7683314433228 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 0-17 ; -23.686706 ; -46.790011 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.684116 ; -46.714521 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.4185268070462 ; -46.5792768097828 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; COLISÃO ; ONIBUS ; 40-44 ; -23.586650 ; -46.724280 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; NÃO DISPONÍVEL ; MOTOCICLETA ; 25-29 ; -23.647981 ; -46.652790 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MADRUGADA ; NÃO DISPONÍVEL ; MOTOCICLETA ; 45-49 ; -23.5853372166081 ; -46.7643269193493 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; -23.621696 ; -46.733569 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.546006 ; -46.735083 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.621703 ; -46.733574 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 30-34 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MANHÃ ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 50-54 ; -23.4392796930061 ; -46.7693630968278 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; MANHÃ ; OUTROS ; BICICLETA ; 45-49 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; Não Disponível ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -23.506332 ; -46.468340 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; Não Disponível ; CHOQUE ; MOTOCICLETA ; 0-17 ; -23.506310 ; -46.376659 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; Não Disponível ; NÃO DISPONÍVEL ; MOTOCICLETA ; 25-29 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; Não Disponível ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 45-49 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; Não Disponível ; OUTROS ; BICICLETA ; 40-44 ; -23.533468 ; -46.539274 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.571463 ; -46.537242 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.599284 ; -46.514067 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.536608 ; -46.729293 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; NOITE ; CHOQUE ; BICICLETA ; 40-44 ; -23.658459 ; -46.652325 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.678253 ; -46.639493 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 30-34 ; -23.519840 ; -46.636730 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; Não Disponível ; -23.619304 ; -46.723279 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 0-17 ; -23.740218 ; -46.664499 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 0-17 ; -23.499852486 ; -46.754524112 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.535077 ; -46.428448 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.671531 ; -46.779853 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; MOTOCICLETA ; 50-54 ; -23.587635 ; -46.591190 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; NOITE ; OUTROS ; AUTOMÓVEL ; 40-44 ; -23.526524 ; -46.553700 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 0-17 ; -23.482217 ; -46.665609 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.6467276520621 ; -46.7471654037829 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.444980682654 ; -46.7784567146765 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2017; 1 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 45-49 ; -23.444980682654 ; -46.7784567146765 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Pedro; Sao Pedro ;2017; 1 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 40-44 ; -22.5677579978929 ; -48.0134036495155 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Pedro; Sao Pedro ;2017; 1 ; MASCULINO ; TARDE ; COLISÃO ; CAMINHÃO ; 40-44 ; -22.5636052093801 ; -47.9436060741975 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Sebastiao; Sao Sebastiao ;2017; 1 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.773809051 ; -45.672974088 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Sebastiao; Sao Sebastiao ;2017; 1 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 55-59 ; -23.773809051 ; -45.672974088 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Sebastiao; Sao Sebastiao ;2017; 1 ; MASCULINO ; MANHÃ ; OUTROS ; CAMINHÃO ; 55-59 ; -23.7879972569117 ; -45.5863165704745 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Sebastiao; Sao Sebastiao ;2017; 1 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; MOTOCICLETA ; 55-59 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Sebastiao; Sao Sebastiao ;2017; 1 ; MASCULINO ; TARDE ; OUTROS ; MOTOCICLETA ; 18-24 ; -23.7971014373592 ; -45.5463323515703 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Simao; Sao Simao ;2017; 1 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 30-34 ; -21.527778330 ; -47.642481023 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Vicente; Sao Vicente ;2017; 1 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Vicente; Sao Vicente ;2017; 1 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Vicente; Sao Vicente ;2017; 1 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.966233 ; -46.376114 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Vicente; Sao Vicente ;2017; 1 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.9886097700296 ; -46.493789857007 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
